task,scenario,mode,selected_route,selected_length_m,risk_integral,unknown_length_m,abstract_data_gate_permits,unsafe_route_selected,hazardous_route_permitted,hazardous_exposure_m,safe_task_rejected,safe_detour_ratio
rough_ground_rot7_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot7_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot7_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
unknown_patch_rot0_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot0_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot0_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot0_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot0_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot1_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot1_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot1_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot1_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot1_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot2_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot2_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot2_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot2_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot2_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot3_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot3_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot3_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot3_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot3_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot4_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot4_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot4_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot4_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot4_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot5_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot5_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot5_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot5_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot5_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot6_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot6_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot6_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot6_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot6_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot7_forward,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot7_forward,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_forward,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_forward,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_forward,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_forward,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
unknown_patch_rot7_reverse,unknown_patch,baseline,0,10.0,0.30775984161538184,4.000000000000003,True,False,False,0,False,1.0
unknown_patch_rot7_reverse,unknown_patch,ht_w0,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_reverse,unknown_patch,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_reverse,unknown_patch,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_reverse,unknown_patch,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
unknown_patch_rot7_reverse,unknown_patch,ht_w5,0,10.0,0.30775984161538184,4.000000000000003,False,False,False,0.0,True,
danger_only_rot0_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot0_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot1_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot2_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot3_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot4_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot5_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot6_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_forward,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_forward,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_forward,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_forward,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_forward,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_forward,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_reverse,danger_only,baseline,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_reverse,danger_only,ht_w0,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_reverse,danger_only,ht_w0.5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_reverse,danger_only,ht_w1,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_reverse,danger_only,ht_w2,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
danger_only_rot7_reverse,danger_only,ht_w5,0,10.618802153517006,21.578129917207843,0.0,True,True,True,4.618802153517006,False,
false_safe_input_rot0_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot0_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot1_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
